payment_id,order_id,payment_method,payment_status,payment_date
2410,2410,Debit Card,Failed,2024-05-20
2411,2411,Credit Card,Failed,2025-08-13
2412,2412,COD,Completed,2025-04-20
2413,2413,UPI,Completed,2025-10-12
2414,2414,COD,Completed,2024-11-20
2415,2415,Credit Card,Failed,2025-04-22
2416,2416,COD,Completed,2025-09-21
2417,2417,Credit Card,Failed,2026-01-08
2418,2418,UPI,Completed,2025-01-13
2419,2419,UPI,Failed,2025-11-13
2420,2420,Net Banking,Failed,2024-09-14
2421,2421,Debit Card,Completed,2025-07-15
2422,2422,Net Banking,Completed,2025-05-17
2423,2423,UPI,Failed,2024-10-10
2424,2424,Credit Card,Failed,2025-05-18
2425,2425,Credit Card,Completed,2025-09-12
2426,2426,COD,Completed,2024-10-30
2427,2427,UPI,Failed,2024-04-12
2428,2428,UPI,Completed,2025-08-10
2429,2429,Net Banking,Completed,2026-01-09
2430,2430,Debit Card,Failed,2025-01-02
2431,2431,Credit Card,Completed,2024-06-05
2432,2432,COD,Failed,2024-12-24
2433,2433,Credit Card,Completed,2024-09-19
2434,2434,Net Banking,Completed,2026-02-17
2435,2435,Credit Card,Completed,2024-02-17
2436,2436,Net Banking,Failed,2025-11-27
2437,2437,Credit Card,Completed,2024-09-12
2438,2438,Credit Card,Failed,2025-01-11
2439,2439,Net Banking,Completed,2025-05-28
2440,2440,Net Banking,Completed,2025-01-01
2441,2441,COD,Failed,2025-01-25
2442,2442,Net Banking,Completed,2024-12-16
2443,2443,COD,Completed,2025-05-07
2444,2444,Net Banking,Failed,2024-07-01
2445,2445,UPI,Completed,2025-05-12
2446,2446,Debit Card,Failed,2025-04-20
2447,2447,Credit Card,Failed,2026-02-25
2448,2448,Credit Card,Completed,2024-07-06
2449,2449,COD,Completed,2026-01-19
2450,2450,UPI,Completed,2025-10-08
2451,2451,Debit Card,Failed,2025-12-14
2452,2452,COD,Completed,2024-10-01
2453,2453,Net Banking,Completed,2025-01-20
2454,2454,Net Banking,Failed,2025-11-06
2455,2455,UPI,Completed,2025-05-09
2456,2456,Debit Card,Completed,2024-09-24
2457,2457,Credit Card,Completed,2025-02-05
2458,2458,Debit Card,Failed,2025-12-27
2459,2459,COD,Completed,2024-07-15
2460,2460,Credit Card,Completed,2025-03-09
2461,2461,Debit Card,Completed,2024-04-04
2462,2462,Credit Card,Failed,2024-08-09
2463,2463,COD,Completed,2026-04-18
2464,2464,COD,Completed,2024-10-11
2465,2465,Debit Card,Failed,2024-07-12
2466,2466,Net Banking,Completed,2024-06-07
2467,2467,Debit Card,Completed,2024-05-20
2468,2468,COD,Failed,2024-10-01
2469,2469,Debit Card,Completed,2025-12-11
2470,2470,COD,Completed,2025-02-14
2471,2471,Credit Card,Completed,2025-06-02
2472,2472,Credit Card,Completed,2026-03-11
2473,2473,Credit Card,Completed,2025-09-25
2474,2474,Debit Card,Completed,2026-05-22
2475,2475,COD,Completed,2025-05-07
2476,2476,UPI,Completed,2024-12-04
2477,2477,Debit Card,Completed,2024-11-17
2478,2478,Credit Card,Completed,2024-03-17
2479,2479,Debit Card,Completed,2024-12-21
2480,2480,Net Banking,Completed,2025-01-07
2481,2481,COD,Failed,2026-05-02
2482,2482,Credit Card,Failed,2024-02-12
2483,2483,COD,Completed,2025-08-14
2484,2484,UPI,Completed,2024-06-21
2485,2485,UPI,Failed,2025-08-12
2486,2486,UPI,Completed,2024-02-24
2487,2487,Credit Card,Failed,2024-12-23
2488,2488,UPI,Completed,2025-09-21
2489,2489,Net Banking,Failed,2024-04-15
2490,2490,UPI,Completed,2025-01-15
2491,2491,COD,Completed,2024-09-02
2492,2492,Credit Card,Completed,2025-01-01
2493,2493,COD,Completed,2024-10-14
2494,2494,Debit Card,Completed,2024-12-01
2495,2495,Net Banking,Completed,2024-03-25
2496,2496,COD,Completed,2025-11-24
2497,2497,COD,Completed,2024-11-02
2498,2498,Net Banking,Failed,2025-12-20
2499,2499,COD,Failed,2025-09-09
2500,2500,Net Banking,Completed,2025-04-21
2501,2501,COD,Failed,2025-08-13
2502,2502,UPI,Failed,2025-05-18
2503,2503,Net Banking,Completed,2024-08-23
2504,2504,UPI,Failed,2026-01-12
2505,2505,UPI,Completed,2025-11-29
2506,2506,Debit Card,Completed,2025-02-26
2507,2507,Debit Card,Completed,2025-01-24
2508,2508,Debit Card,Completed,2024-01-29
2509,2509,Debit Card,Failed,2025-01-15
2510,2510,COD,Failed,2025-01-24
2511,2511,Debit Card,Completed,2025-11-21
2512,2512,Debit Card,Failed,2024-01-25
2513,2513,Debit Card,Completed,2026-04-11
2514,2514,Debit Card,Failed,2024-02-19
2515,2515,Debit Card,Failed,2024-01-19
2516,2516,COD,Completed,2025-03-16
2517,2517,Credit Card,Completed,2024-03-01
2518,2518,UPI,Failed,2024-08-04
2519,2519,COD,Failed,2025-07-13
2520,2520,Credit Card,Completed,2024-12-12
2521,2521,UPI,Completed,2026-03-13
2522,2522,UPI,Failed,2024-04-11
2523,2523,UPI,Completed,2024-06-17
2524,2524,COD,Completed,2026-01-05
2525,2525,COD,Failed,2025-05-08
2526,2526,COD,Completed,2024-04-16
2527,2527,Credit Card,Failed,2025-05-20
2528,2528,Debit Card,Completed,2026-02-14
2529,2529,Credit Card,Completed,2025-11-17
2530,2530,Net Banking,Completed,2025-06-17
2531,2531,Credit Card,Completed,2025-10-25
2532,2532,UPI,Failed,2025-02-11
2533,2533,COD,Completed,2024-04-08
2534,2534,Credit Card,Completed,2026-05-04
2535,2535,Net Banking,Completed,2025-09-15
2536,2536,Debit Card,Completed,2024-04-08
2537,2537,Net Banking,Failed,2025-12-30
2538,2538,Credit Card,Completed,2025-09-23
2539,2539,Credit Card,Completed,2026-05-16
2540,2540,Credit Card,Completed,2025-07-12
2541,2541,COD,Completed,2025-02-15
2542,2542,Net Banking,Failed,2024-10-17
2543,2543,Net Banking,Failed,2024-09-14
2544,2544,Net Banking,Completed,2025-08-13
2545,2545,Credit Card,Completed,2025-01-02
2546,2546,COD,Completed,2024-07-23
2547,2547,COD,Completed,2025-12-22
2548,2548,UPI,Failed,2024-02-18
2549,2549,Net Banking,Failed,2024-07-05
2550,2550,Net Banking,Completed,2024-10-07
2551,2551,Net Banking,Completed,2025-03-18
2552,2552,COD,Completed,2024-11-10
2553,2553,Net Banking,Completed,2024-05-04
2554,2554,UPI,Completed,2024-05-14
2555,2555,UPI,Failed,2025-06-21
2556,2556,Credit Card,Completed,2026-03-09
2557,2557,Net Banking,Failed,2024-04-04
2558,2558,COD,Completed,2024-09-21
2559,2559,Debit Card,Completed,2025-11-03
2560,2560,Credit Card,Completed,2025-04-12
2561,2561,Credit Card,Completed,2025-03-28
2562,2562,COD,Completed,2025-02-26
2563,2563,Net Banking,Completed,2026-03-03
2564,2564,UPI,Failed,2024-02-02
2565,2565,Net Banking,Completed,2025-07-28
2566,2566,UPI,Completed,2024-01-08
2567,2567,UPI,Failed,2024-07-16
2568,2568,COD,Completed,2024-11-06
2569,2569,UPI,Completed,2026-01-05
2570,2570,Debit Card,Failed,2025-02-17
2571,2571,Net Banking,Completed,2024-01-13
2572,2572,Credit Card,Completed,2025-01-30
2573,2573,Debit Card,Completed,2024-10-28
2574,2574,COD,Completed,2025-09-27
2575,2575,Debit Card,Failed,2025-08-23
2576,2576,Credit Card,Completed,2025-06-02
2577,2577,COD,Completed,2025-04-11
2578,2578,UPI,Completed,2025-01-19
2579,2579,Net Banking,Completed,2025-06-04
2580,2580,COD,Completed,2024-02-07
2581,2581,COD,Completed,2025-08-13
2582,2582,Credit Card,Completed,2026-03-16
2583,2583,COD,Completed,2025-10-30
2584,2584,UPI,Completed,2025-10-14
2585,2585,Debit Card,Completed,2025-12-06
2586,2586,Credit Card,Completed,2025-08-22
2587,2587,Net Banking,Completed,2026-05-05
2588,2588,COD,Completed,2024-01-21
2589,2589,Debit Card,Failed,2024-12-14
2590,2590,Debit Card,Failed,2025-03-17
2591,2591,COD,Failed,2024-05-19
2592,2592,Debit Card,Failed,2024-07-14
2593,2593,Credit Card,Completed,2025-05-08
2594,2594,Debit Card,Completed,2026-01-20
2595,2595,COD,Completed,2025-12-06
2596,2596,Net Banking,Failed,2024-11-16
2597,2597,Debit Card,Completed,2026-03-14
2598,2598,Net Banking,Failed,2024-11-18
2599,2599,COD,Completed,2025-10-29
2600,2600,Net Banking,Completed,2025-05-16
2601,2601,Credit Card,Completed,2025-05-20
2602,2602,Debit Card,Completed,2024-03-25
2603,2603,Credit Card,Completed,2026-01-21
2604,2604,COD,Failed,2024-09-26
2605,2605,Credit Card,Failed,2025-03-19
2606,2606,UPI,Failed,2025-10-06
2607,2607,Credit Card,Completed,2025-12-19
2608,2608,Credit Card,Completed,2025-12-10
2609,2609,Credit Card,Completed,2025-11-25
2610,2610,Credit Card,Failed,2025-11-20
2611,2611,UPI,Completed,2025-08-28
2612,2612,Net Banking,Completed,2024-05-15
2613,2613,Debit Card,Completed,2025-05-16
2614,2614,Net Banking,Failed,2026-03-20
2615,2615,Net Banking,Completed,2024-02-17
2616,2616,Credit Card,Completed,2025-12-13
2617,2617,Debit Card,Completed,2024-07-24
2618,2618,Credit Card,Completed,2024-06-08
2619,2619,UPI,Failed,2024-03-05
2620,2620,Credit Card,Completed,2025-03-11
2621,2621,Net Banking,Failed,2024-07-31
2622,2622,COD,Completed,2026-01-15
2623,2623,Credit Card,Failed,2024-08-11
2624,2624,COD,Failed,2026-05-30
2625,2625,COD,Completed,2025-03-11
2626,2626,Net Banking,Completed,2025-08-13
2627,2627,UPI,Completed,2025-11-10
2628,2628,COD,Completed,2024-10-01
2629,2629,Debit Card,Completed,2024-04-14
2630,2630,COD,Completed,2026-03-11
2631,2631,Credit Card,Failed,2024-10-01
2632,2632,UPI,Completed,2024-02-04
2633,2633,Credit Card,Failed,2024-05-15
2634,2634,Credit Card,Completed,2026-01-12
2635,2635,COD,Failed,2025-11-07
2636,2636,Net Banking,Failed,2026-05-23
2637,2637,COD,Completed,2026-04-23
2638,2638,Credit Card,Failed,2025-10-22
2639,2639,Credit Card,Completed,2024-09-18
2640,2640,COD,Completed,2025-12-24
2641,2641,COD,Completed,2024-12-06
2642,2642,Credit Card,Completed,2025-05-04
2643,2643,Debit Card,Failed,2024-12-07
2644,2644,COD,Failed,2024-01-20
2645,2645,UPI,Completed,2025-02-03
2646,2646,Net Banking,Completed,2026-05-04
2647,2647,Net Banking,Completed,2024-05-21
2648,2648,COD,Completed,2024-11-07
2649,2649,COD,Completed,2026-03-01
2650,2650,Debit Card,Failed,2025-10-05
2651,2651,COD,Completed,2024-12-26
2652,2652,Net Banking,Completed,2024-10-24
2653,2653,Credit Card,Completed,2026-03-21
2654,2654,COD,Completed,2024-03-14
2655,2655,Credit Card,Completed,2024-03-19
2656,2656,COD,Completed,2024-09-03
2657,2657,UPI,Completed,2026-04-28
2658,2658,Credit Card,Completed,2025-06-20
2659,2659,Credit Card,Failed,2025-09-15
2660,2660,Debit Card,Completed,2025-06-30
2661,2661,UPI,Failed,2026-04-01
2662,2662,UPI,Failed,2026-05-11
2663,2663,Credit Card,Completed,2025-10-26
2664,2664,Net Banking,Completed,2025-01-12
2665,2665,Debit Card,Completed,2024-02-10
2666,2666,Debit Card,Completed,2025-09-18
2667,2667,Credit Card,Completed,2024-07-29
2668,2668,COD,Completed,2025-04-18
2669,2669,UPI,Completed,2025-01-30
2670,2670,UPI,Completed,2025-01-25
2671,2671,Net Banking,Failed,2025-05-21
2672,2672,COD,Completed,2026-05-21
2673,2673,Debit Card,Completed,2025-06-18
2674,2674,Net Banking,Completed,2024-10-18
2675,2675,COD,Completed,2025-02-24
2676,2676,UPI,Completed,2024-04-30
2677,2677,Credit Card,Completed,2026-03-12
2678,2678,COD,Failed,2024-05-12
2679,2679,COD,Completed,2025-07-02
2680,2680,Net Banking,Completed,2025-02-27
2681,2681,COD,Failed,2024-11-30
2682,2682,UPI,Failed,2026-01-12
2683,2683,Credit Card,Completed,2025-04-02
2684,2684,UPI,Completed,2025-06-24
2685,2685,UPI,Completed,2025-04-04
2686,2686,Credit Card,Completed,2024-09-12
2687,2687,UPI,Completed,2025-05-18
2688,2688,UPI,Completed,2025-10-10
2689,2689,Net Banking,Completed,2024-11-03
2690,2690,Net Banking,Failed,2025-03-23
2691,2691,Net Banking,Failed,2024-05-25
2692,2692,UPI,Completed,2024-08-04
2693,2693,COD,Completed,2025-03-23
2694,2694,Debit Card,Completed,2024-07-09
2695,2695,UPI,Completed,2024-05-19
2696,2696,Credit Card,Failed,2025-03-16
2697,2697,COD,Failed,2025-08-30
2698,2698,UPI,Completed,2025-11-17
2699,2699,UPI,Completed,2025-12-02
2700,2700,Credit Card,Completed,2025-06-05
2701,2701,Credit Card,Completed,2024-01-01
2702,2702,Net Banking,Failed,2025-06-29
2703,2703,UPI,Completed,2025-02-03
2704,2704,UPI,Completed,2024-05-26
2705,2705,Net Banking,Completed,2025-10-24
2706,2706,COD,Failed,2026-03-19
2707,2707,COD,Completed,2025-04-24
2708,2708,COD,Completed,2024-10-17
2709,2709,UPI,Completed,2026-04-30
2710,2710,COD,Completed,2024-10-26
2711,2711,Debit Card,Completed,2024-01-14
2712,2712,UPI,Failed,2024-07-05
2713,2713,Net Banking,Completed,2025-04-08
2714,2714,Debit Card,Completed,2024-10-10
2715,2715,UPI,Completed,2025-05-08
2716,2716,COD,Failed,2024-12-28
2717,2717,UPI,Completed,2026-01-03
2718,2718,UPI,Failed,2026-02-16
2719,2719,Credit Card,Completed,2024-07-05
2720,2720,COD,Completed,2025-09-30
2721,2721,UPI,Completed,2025-08-11
2722,2722,UPI,Completed,2025-03-28
2723,2723,Net Banking,Failed,2026-04-15
2724,2724,Debit Card,Failed,2024-04-27
2725,2725,UPI,Completed,2025-04-27
2726,2726,Credit Card,Completed,2026-03-26
2727,2727,Debit Card,Completed,2025-05-16
2728,2728,Credit Card,Completed,2025-01-03
2729,2729,UPI,Completed,2025-04-29
2730,2730,COD,Completed,2025-03-28
2731,2731,Credit Card,Failed,2025-03-04
2732,2732,Net Banking,Failed,2024-08-02
2733,2733,Credit Card,Failed,2025-01-02
2734,2734,Net Banking,Failed,2025-07-19
2735,2735,Credit Card,Failed,2025-10-29
2736,2736,COD,Completed,2024-06-12
2737,2737,UPI,Completed,2025-02-01
2738,2738,UPI,Completed,2024-02-06
2739,2739,Net Banking,Completed,2025-04-04
2740,2740,Credit Card,Completed,2025-02-13
2741,2741,UPI,Completed,2025-02-28
2742,2742,Credit Card,Completed,2024-11-21
2743,2743,COD,Completed,2026-02-11
2744,2744,Credit Card,Completed,2025-10-04
2745,2745,COD,Completed,2024-03-06
2746,2746,Credit Card,Completed,2025-12-25
2747,2747,COD,Completed,2025-08-21
2748,2748,Debit Card,Completed,2025-03-22
2749,2749,Credit Card,Completed,2025-10-26
2750,2750,UPI,Completed,2024-05-07
2751,2751,UPI,Completed,2026-01-26
2752,2752,COD,Completed,2025-07-08
2753,2753,Net Banking,Completed,2024-08-13
2754,2754,Credit Card,Completed,2024-03-29
2755,2755,UPI,Completed,2024-01-01
2756,2756,UPI,Failed,2025-08-31
2757,2757,UPI,Completed,2024-08-29
2758,2758,Net Banking,Completed,2024-05-23
2759,2759,Net Banking,Completed,2025-09-20
2760,2760,Credit Card,Completed,2024-06-16
2761,2761,Net Banking,Completed,2024-04-11
2762,2762,COD,Completed,2024-06-04
2763,2763,Credit Card,Failed,2025-02-15
2764,2764,Credit Card,Completed,2026-01-30
2765,2765,Net Banking,Completed,2025-08-06
2766,2766,COD,Completed,2025-06-23
2767,2767,Credit Card,Failed,2025-08-30
2768,2768,COD,Completed,2024-07-30
2769,2769,Net Banking,Completed,2024-12-14
2770,2770,Credit Card,Completed,2025-12-01
2771,2771,UPI,Completed,2025-06-18
2772,2772,Credit Card,Completed,2024-03-30
2773,2773,Net Banking,Failed,2025-11-27
2774,2774,Net Banking,Completed,2025-08-09
2775,2775,Net Banking,Completed,2024-10-27
2776,2776,Debit Card,Failed,2026-05-15
2777,2777,Debit Card,Completed,2026-03-24
2778,2778,Net Banking,Completed,2025-04-05
2779,2779,Net Banking,Completed,2024-05-07
2780,2780,Credit Card,Failed,2025-08-10
2781,2781,Net Banking,Completed,2025-08-10
2782,2782,Net Banking,Completed,2024-11-09
2783,2783,Net Banking,Completed,2025-10-30
2784,2784,UPI,Completed,2025-10-12
2785,2785,UPI,Completed,2025-03-13
2786,2786,COD,Completed,2026-05-16
2787,2787,COD,Completed,2025-07-12
2788,2788,UPI,Failed,2024-12-08
2789,2789,Net Banking,Completed,2025-05-10
2790,2790,Credit Card,Failed,2024-11-11
2791,2791,Debit Card,Completed,2024-08-24
2792,2792,COD,Completed,2026-03-31
2793,2793,Net Banking,Completed,2024-11-10
2794,2794,UPI,Completed,2024-02-14
2795,2795,Debit Card,Failed,2024-10-20
2796,2796,Credit Card,Failed,2026-02-25
2797,2797,UPI,Completed,2025-11-04
2798,2798,Net Banking,Completed,2025-04-27
2799,2799,Debit Card,Completed,2025-10-26
2800,2800,COD,Completed,2024-06-16
2801,2801,COD,Failed,2024-12-25
2802,2802,Net Banking,Completed,2024-04-05
2803,2803,Net Banking,Completed,2025-12-21
2804,2804,Debit Card,Completed,2025-05-09
2805,2805,Net Banking,Completed,2024-09-24
2806,2806,COD,Completed,2024-05-08
2807,2807,UPI,Failed,2024-08-02
2808,2808,Net Banking,Completed,2024-08-15
2809,2809,UPI,Completed,2026-01-30
2810,2810,Credit Card,Completed,2024-11-07
2811,2811,Credit Card,Completed,2024-09-01
2812,2812,Credit Card,Failed,2024-11-27
2813,2813,Credit Card,Completed,2026-04-28
2814,2814,COD,Completed,2024-07-13
2815,2815,UPI,Completed,2025-07-03
2816,2816,Debit Card,Completed,2024-03-14
2817,2817,UPI,Completed,2025-02-28
2818,2818,Debit Card,Failed,2026-05-22
2819,2819,Debit Card,Failed,2025-10-29
2820,2820,Credit Card,Completed,2025-03-14
2821,2821,Net Banking,Completed,2025-06-27
2822,2822,COD,Completed,2026-04-11
2823,2823,Net Banking,Failed,2024-02-22
2824,2824,Credit Card,Completed,2024-06-24
2825,2825,UPI,Completed,2024-03-21
2826,2826,UPI,Completed,2025-04-29
2827,2827,COD,Completed,2024-01-02
2828,2828,COD,Completed,2025-11-28
2829,2829,COD,Completed,2025-03-07
2830,2830,Credit Card,Completed,2024-07-13
2831,2831,UPI,Completed,2025-08-08
2832,2832,Debit Card,Completed,2025-10-18
2833,2833,Net Banking,Failed,2025-06-20
2834,2834,Credit Card,Completed,2025-09-20
2835,2835,Net Banking,Completed,2024-04-25
2836,2836,COD,Completed,2026-01-28
2837,2837,Net Banking,Failed,2025-11-04
2838,2838,Credit Card,Completed,2024-03-07
2839,2839,Debit Card,Failed,2024-12-20
2840,2840,Net Banking,Failed,2025-07-30
2841,2841,COD,Completed,2026-02-11
2842,2842,Credit Card,Completed,2024-04-26
2843,2843,Net Banking,Completed,2024-03-25
2844,2844,Net Banking,Completed,2025-07-19
2845,2845,UPI,Completed,2025-04-06
2846,2846,UPI,Completed,2024-05-21
2847,2847,Debit Card,Completed,2025-03-03
2848,2848,Credit Card,Completed,2025-12-11
2849,2849,Debit Card,Completed,2024-11-25
2850,2850,COD,Failed,2025-06-29
2851,2851,Debit Card,Completed,2025-04-13
2852,2852,Net Banking,Completed,2025-08-27
2853,2853,Credit Card,Failed,2025-10-11
2854,2854,Debit Card,Failed,2024-08-01
2855,2855,COD,Completed,2025-06-28
2856,2856,Debit Card,Completed,2025-03-19
2857,2857,Credit Card,Failed,2025-05-06
2858,2858,UPI,Completed,2026-04-06
2859,2859,UPI,Completed,2024-05-21
2860,2860,COD,Completed,2025-11-08
2861,2861,Net Banking,Completed,2024-03-26
2862,2862,Net Banking,Completed,2026-04-25
2863,2863,Debit Card,Completed,2025-05-25
2864,2864,COD,Completed,2025-05-20
2865,2865,Credit Card,Completed,2024-07-11
2866,2866,Credit Card,Completed,2024-05-22
2867,2867,Credit Card,Failed,2025-12-15
2868,2868,Debit Card,Completed,2024-02-16
2869,2869,Debit Card,Completed,2024-09-19
2870,2870,Net Banking,Completed,2025-03-12
2871,2871,Credit Card,Completed,2025-09-01
2872,2872,Credit Card,Completed,2025-10-05
2873,2873,UPI,Completed,2025-01-19
2874,2874,Credit Card,Completed,2025-11-11
2875,2875,Debit Card,Completed,2026-05-21
2876,2876,Debit Card,Completed,2025-08-17
2877,2877,Credit Card,Completed,2026-04-30
2878,2878,Debit Card,Completed,2025-01-17
2879,2879,UPI,Completed,2024-04-05
2880,2880,Credit Card,Failed,2026-05-20
2881,2881,UPI,Completed,2026-04-24
2882,2882,UPI,Completed,2024-01-20
2883,2883,Debit Card,Failed,2024-06-26
2884,2884,COD,Completed,2025-12-05
2885,2885,Credit Card,Completed,2024-07-04
2886,2886,COD,Completed,2024-11-11
2887,2887,Net Banking,Completed,2025-01-06
2888,2888,Debit Card,Completed,2025-09-17
2889,2889,Credit Card,Completed,2025-12-06
2890,2890,Credit Card,Completed,2025-02-03
2891,2891,Net Banking,Completed,2025-10-16
2892,2892,Credit Card,Completed,2024-09-26
2893,2893,Net Banking,Failed,2024-02-10
2894,2894,UPI,Completed,2025-07-23
2895,2895,Net Banking,Completed,2024-08-08
2896,2896,Net Banking,Completed,2025-09-18
2897,2897,COD,Failed,2025-09-19
2898,2898,Credit Card,Failed,2024-02-28
2899,2899,Credit Card,Completed,2024-01-27
2900,2900,UPI,Completed,2024-06-26
2901,2901,Debit Card,Failed,2025-11-05
2902,2902,UPI,Completed,2024-03-06
2903,2903,Net Banking,Completed,2025-04-05
2904,2904,Debit Card,Failed,2024-10-18
