order_id,customer_id,order_date,order_status,total_amount
2288,235,2025-12-08,Cancelled,336112.06
2289,264,2025-08-17,Cancelled,284661.32
2290,402,2024-08-31,Cancelled,139574.01
2291,1442,2026-04-16,Shipped,163026.28
2292,2734,2026-05-13,Cancelled,240633.95
2293,83,2026-03-29,Processing,68083.04
2294,2288,2025-02-04,Shipped,38105.6
2295,2077,2026-02-02,Shipped,13958.36
2296,3673,2024-06-29,Processing,207740.13
2297,1604,2024-06-11,Cancelled,222669.39
2298,4979,2025-10-08,Processing,88703.64
2299,4602,2026-05-04,Cancelled,110125.2
2300,4141,2024-06-27,Cancelled,8936.26
2301,3311,2025-04-17,Delivered,363916.85
2302,3751,2025-07-27,Cancelled,416583.67
2303,2401,2026-01-03,Processing,89502.55
2304,101,2024-12-10,Processing,372606.65
2305,1277,2024-05-19,Shipped,71173.38
2306,640,2024-12-07,Shipped,9862.53
2307,1870,2025-02-02,Processing,131585.67
2308,129,2025-10-22,Processing,38681.8
2309,3218,2026-02-14,Shipped,143618.04
2310,1783,2025-09-22,Delivered,125891.32
2311,731,2026-02-20,Processing,66964.05
2312,330,2026-03-28,Delivered,78218.39
2313,3875,2024-06-22,Processing,51281.31
2314,872,2025-01-05,Delivered,296544.61
2315,4348,2025-09-07,Delivered,396561.59
2316,2647,2026-03-09,Processing,7819.12
2317,3338,2025-01-29,Cancelled,154348.51
2318,1559,2025-11-05,Delivered,45098.92
2319,2512,2025-08-15,Cancelled,116276.92
2320,3135,2024-03-19,Cancelled,293970.13
2321,427,2025-04-25,Processing,128488.98
2322,4222,2024-09-17,Shipped,211200.78
2323,2672,2024-09-22,Delivered,241600.25
2324,3173,2025-03-21,Delivered,221169.79
2325,4415,2025-02-12,Shipped,214035.62
2326,2987,2024-02-09,Shipped,277900.76
2327,4055,2025-07-07,Processing,7340.58
2328,2311,2025-06-13,Delivered,85353.2
2329,1875,2024-07-07,Processing,316000.72
2330,1185,2025-10-09,Processing,250799.01
2331,1363,2025-11-20,Processing,83601.84
2332,343,2025-09-16,Processing,131199.63
2333,4145,2026-05-13,Cancelled,112773.13
2334,1131,2025-07-21,Cancelled,101961.69
2335,2741,2025-06-16,Delivered,51145.72
2336,277,2026-01-28,Processing,22316.97
2337,3363,2026-02-20,Cancelled,281365.97
2338,1394,2025-09-18,Processing,183925.7
2339,1433,2024-01-14,Processing,159826.44
2340,3002,2026-02-07,Shipped,401490.24
2341,3511,2025-09-08,Processing,245304.23
2342,479,2024-02-12,Delivered,24039.45
2343,4656,2026-02-04,Cancelled,184384.13
2344,4403,2024-02-19,Processing,225805.13
2345,422,2024-03-21,Cancelled,174491.34
2346,4652,2024-01-05,Delivered,24774.12
2347,399,2025-04-27,Processing,238948.74
2348,4698,2026-04-15,Cancelled,224850.1
2349,4565,2024-07-03,Cancelled,137592.95
2350,3941,2025-12-03,Cancelled,21731.5
2351,573,2024-04-21,Delivered,252993.6
2352,4038,2024-01-09,Processing,107154.26
2353,4205,2025-09-30,Processing,58225.58
2354,2704,2025-09-01,Delivered,172983.87
2355,3906,2024-12-20,Cancelled,85082.64
2356,1882,2025-04-11,Delivered,131330.88
2357,2952,2024-12-01,Processing,140299.05
2358,1015,2026-02-08,Delivered,112998.2
2359,4234,2024-07-07,Processing,74397.72
2360,3327,2026-02-19,Delivered,54285.26
2361,2105,2026-04-11,Delivered,192850.79
2362,3399,2026-03-17,Cancelled,131389.58
2363,53,2025-08-31,Cancelled,49008.76
2364,3629,2025-01-24,Shipped,49230.53
2365,1035,2025-03-27,Cancelled,84313.84
2366,1150,2025-09-03,Delivered,70190.83
2367,1549,2024-05-30,Delivered,148404.25
2368,2176,2025-07-04,Cancelled,162842.4
2369,1878,2024-06-29,Delivered,129288.95
2370,551,2025-12-24,Cancelled,112917.8
2371,1359,2024-08-12,Processing,235847.7
2372,1227,2026-01-05,Shipped,142969.02
2373,3400,2026-04-18,Cancelled,214509.93
2374,1213,2024-02-26,Delivered,21641.34
2375,480,2024-08-30,Cancelled,538622.95
2376,409,2024-11-21,Processing,373465.44
2377,3632,2025-12-24,Shipped,145154
2378,3230,2025-11-28,Processing,216107.51
2379,3998,2024-11-18,Delivered,320350.95
2380,646,2024-10-21,Shipped,88385.62
2381,4156,2025-07-17,Delivered,20374
2382,3644,2025-03-20,Delivered,133828.92
2383,4951,2025-06-29,Cancelled,119259.22
2384,923,2024-01-21,Shipped,74836.41
2385,3281,2025-09-20,Shipped,142177.23
2386,3031,2025-11-11,Delivered,42880.04
2387,1793,2025-12-23,Cancelled,16176.83
2388,3727,2025-10-24,Delivered,83257.44
2389,1342,2025-11-22,Processing,102290.03
2390,1970,2025-07-13,Shipped,189739.38
2391,1667,2024-11-07,Delivered,272445.55
2392,3366,2025-06-28,Cancelled,164087.2
2393,594,2025-09-26,Delivered,163202.66
2394,1199,2024-10-04,Processing,349096.55
2395,2472,2026-01-04,Cancelled,89514.27
2396,139,2025-01-04,Delivered,162602.15
2397,497,2024-05-15,Processing,177874.46
2398,1971,2024-07-15,Shipped,117506.46
2399,4492,2026-03-05,Cancelled,54324.36
2400,4283,2024-12-11,Shipped,267224.67
2401,2672,2024-04-13,Delivered,133697.16
2402,4676,2024-01-28,Delivered,260939.28
2403,3463,2024-04-16,Shipped,225883.11
2404,1448,2024-09-04,Processing,320183.38
2405,1550,2025-11-22,Cancelled,129254.3
2406,848,2025-11-14,Delivered,133801.37
2407,3312,2026-01-11,Shipped,17202.27
2408,3328,2025-07-20,Cancelled,228025.55
2409,4765,2024-09-22,Delivered,124198.7
2410,1719,2024-05-20,Cancelled,62865.36
2411,2086,2025-08-13,Cancelled,261305.43
2412,3384,2025-04-20,Processing,148513.4
2413,1290,2025-10-12,Processing,277198.32
2414,4686,2024-11-20,Processing,97766.16
2415,2835,2025-04-22,Cancelled,65719.26
2416,720,2025-09-21,Shipped,98347.3
2417,3588,2026-01-08,Cancelled,133300.95
2418,503,2025-01-13,Shipped,173408.95
2419,384,2025-11-13,Cancelled,167961
2420,4667,2024-09-14,Cancelled,107705.82
2421,4391,2025-07-15,Shipped,201389.57
2422,2251,2025-05-17,Delivered,242518.2
2423,3302,2024-10-10,Cancelled,102276.9
2424,2122,2025-05-18,Cancelled,323164.95
2425,4347,2025-09-12,Delivered,235697.75
2426,4736,2024-10-30,Shipped,236442.93
2427,3258,2024-04-12,Cancelled,55751.25
2428,275,2025-08-10,Shipped,71432.25
2429,1128,2026-01-09,Processing,82441.4
2430,1827,2025-01-02,Cancelled,268830.69
2431,669,2024-06-05,Processing,80901.13
2432,4085,2024-12-24,Cancelled,341629.44
2433,4641,2024-09-19,Delivered,172740.5
2434,3538,2026-02-17,Processing,169296.35
2435,133,2024-02-17,Delivered,73118.98
2436,414,2025-11-27,Cancelled,201358.84
2437,3142,2024-09-12,Delivered,164257.45
2438,4830,2025-01-11,Cancelled,243967.34
2439,4212,2025-05-28,Delivered,146066.57
2440,510,2025-01-01,Processing,148082.76
2441,2078,2025-01-25,Cancelled,81167.66
2442,681,2024-12-16,Processing,102858.18
2443,1509,2025-05-07,Delivered,334281.41
2444,3081,2024-07-01,Cancelled,143873.88
2445,2156,2025-05-12,Delivered,211404.42
2446,3316,2025-04-20,Cancelled,384732.46
2447,816,2026-02-25,Cancelled,92218.42
2448,4844,2024-07-06,Shipped,267850.41
2449,3792,2026-01-19,Processing,83425.45
2450,3507,2025-10-08,Delivered,150606.25
2451,3655,2025-12-14,Cancelled,234828.14
2452,2417,2024-10-01,Shipped,51755.85
2453,3877,2025-01-20,Shipped,325198.54
2454,520,2025-11-06,Cancelled,113112.35
2455,4471,2025-05-09,Shipped,104312.09
2456,2770,2024-09-24,Processing,135609.07
2457,4469,2025-02-05,Delivered,225184.92
2458,1007,2025-12-27,Cancelled,83914.05
2459,3078,2024-07-15,Delivered,289794.89
2460,2799,2025-03-09,Delivered,533023.93
2461,3033,2024-04-04,Delivered,152642.25
2462,3597,2024-08-09,Cancelled,11064.68
2463,3428,2026-04-18,Processing,53781.9
2464,2083,2024-10-11,Processing,30733
2465,1697,2024-07-12,Cancelled,182686.69
2466,4455,2024-06-07,Shipped,59703.96
2467,3645,2024-05-20,Delivered,250762
2468,2035,2024-10-01,Cancelled,106885.11
2469,3414,2025-12-11,Processing,7960.77
2470,474,2025-02-14,Processing,172648.4
2471,2969,2025-06-02,Delivered,138607.74
2472,2099,2026-03-11,Shipped,76247.83
2473,1343,2025-09-25,Processing,7053.88
2474,4735,2026-05-22,Delivered,107536.22
2475,529,2025-05-07,Shipped,91143.1
2476,4374,2024-12-04,Delivered,130044.9
2477,2689,2024-11-17,Shipped,2626.54
2478,4847,2024-03-17,Delivered,412835
2479,3517,2024-12-21,Shipped,96192.26
2480,3269,2025-01-07,Shipped,192579.27
2481,3078,2026-05-02,Cancelled,108136.17
2482,3382,2024-02-12,Cancelled,71702.4
2483,1055,2025-08-14,Delivered,67296.93
2484,573,2024-06-21,Shipped,517126.51
2485,4856,2025-08-12,Cancelled,260278.29
2486,4495,2024-02-24,Shipped,106955.3
2487,4309,2024-12-23,Cancelled,218238.78
2488,1595,2025-09-21,Delivered,72273.06
2489,4665,2024-04-15,Cancelled,111440.6
2490,1445,2025-01-15,Shipped,154372.55
2491,4478,2024-09-02,Processing,114097.2
2492,2980,2025-01-01,Processing,174932.87
2493,2879,2024-10-14,Delivered,212616.66
2494,3376,2024-12-01,Shipped,219556.72
2495,4561,2024-03-25,Delivered,149086.61
2496,915,2025-11-24,Shipped,263069.04
2497,761,2024-11-02,Delivered,576.28
2498,2588,2025-12-20,Cancelled,125245.1
2499,2443,2025-09-09,Cancelled,105197.48
2500,4854,2025-04-21,Processing,31257.76
2501,4586,2025-08-13,Cancelled,14221.3
2502,4072,2025-05-18,Cancelled,401403.4
2503,2583,2024-08-23,Shipped,151294.15
2504,2030,2026-01-12,Cancelled,241516.69
2505,2216,2025-11-29,Shipped,248828.67
2506,1293,2025-02-26,Processing,13842.18
2507,4482,2025-01-24,Shipped,86548.48
2508,2227,2024-01-29,Shipped,160645.58
2509,2371,2025-01-15,Cancelled,130526.45
2510,3920,2025-01-24,Cancelled,135413.49
2511,2703,2025-11-21,Processing,408370.24
2512,2079,2024-01-25,Cancelled,104216.32
2513,1379,2026-04-11,Delivered,24199.3
2514,2468,2024-02-19,Cancelled,57682.67
2515,3661,2024-01-19,Cancelled,110340.53
2516,3518,2025-03-16,Delivered,80220.22
2517,456,2024-03-01,Delivered,241558.38
2518,2527,2024-08-04,Cancelled,50875.01
2519,3410,2025-07-13,Cancelled,102721.77
2520,2089,2024-12-12,Delivered,45262.43
2521,2642,2026-03-13,Shipped,132654.87
2522,4421,2024-04-11,Cancelled,78406.79
2523,2507,2024-06-17,Processing,141257.9
2524,4421,2026-01-05,Delivered,187266.51
2525,966,2025-05-08,Cancelled,111289.1
2526,3582,2024-04-16,Shipped,340697.35
2527,936,2025-05-20,Cancelled,30008.16
2528,3034,2026-02-14,Processing,145626.26
2529,4018,2025-11-17,Delivered,96233.6
2530,4041,2025-06-17,Shipped,50943.03
2531,3747,2025-10-25,Processing,169916.2
2532,3789,2025-02-11,Cancelled,154828.24
2533,991,2024-04-08,Shipped,174361.95
2534,1863,2026-05-04,Delivered,166566.96
2535,1403,2025-09-15,Processing,106368.44
2536,4726,2024-04-08,Processing,60495.24
2537,2548,2025-12-30,Cancelled,7803.94
2538,577,2025-09-23,Delivered,52306.79
2539,1230,2026-05-16,Shipped,11531.75
2540,3312,2025-07-12,Delivered,25926.15
2541,2921,2025-02-15,Shipped,117494.5
2542,2153,2024-10-17,Cancelled,118127.07
2543,2890,2024-09-14,Cancelled,115794.66
2544,509,2025-08-13,Processing,167762.92
2545,3297,2025-01-02,Shipped,76718.52
2546,670,2024-07-23,Processing,251662.16
2547,421,2025-12-22,Delivered,230844.56
2548,2854,2024-02-18,Cancelled,194453.08
2549,3492,2024-07-05,Cancelled,254369.51
2550,3251,2024-10-07,Delivered,159984.46
2551,3229,2025-03-18,Shipped,63472.4
2552,59,2024-11-10,Shipped,258565.52
2553,1424,2024-05-04,Shipped,96766.25
2554,3640,2024-05-14,Delivered,265299.84
2555,127,2025-06-21,Cancelled,38825.6
2556,2440,2026-03-09,Processing,150851.62
2557,358,2024-04-04,Cancelled,96868.29
2558,537,2024-09-21,Shipped,356885.22
2559,1485,2025-11-03,Processing,122810.82
2560,4822,2025-04-12,Delivered,321596.42
2561,970,2025-03-28,Delivered,228035.63
2562,95,2025-02-26,Processing,21112.3
2563,4970,2026-03-03,Processing,159101.6
2564,3725,2024-02-02,Cancelled,45461.79
2565,2245,2025-07-28,Shipped,214093.72
2566,1696,2024-01-08,Delivered,52681.32
2567,3209,2024-07-16,Cancelled,219126.87
2568,3600,2024-11-06,Shipped,181454.6
2569,3779,2026-01-05,Shipped,12821.17
2570,1064,2025-02-17,Cancelled,320560.51
2571,851,2024-01-13,Shipped,254127.67
2572,1118,2025-01-30,Shipped,133958.1
2573,3208,2024-10-28,Delivered,127795.28
2574,748,2025-09-27,Shipped,52627
2575,924,2025-08-23,Cancelled,229047.66
2576,4120,2025-06-02,Delivered,281782.43
2577,4897,2025-04-11,Delivered,199021.12
2578,1831,2025-01-19,Processing,172955.16
2579,2576,2025-06-04,Processing,301020.08
2580,2088,2024-02-07,Processing,29568.72
2581,588,2025-08-13,Processing,186301.51
2582,3592,2026-03-16,Shipped,101305.04
2583,4219,2025-10-30,Processing,211584.2
2584,3981,2025-10-14,Delivered,46391.63
2585,1071,2025-12-06,Shipped,129422.72
2586,3683,2025-08-22,Shipped,256711.32
2587,4097,2026-05-05,Shipped,36598.18
2588,4792,2024-01-21,Delivered,72097.67
2589,4668,2024-12-14,Cancelled,16720.5
2590,280,2025-03-17,Cancelled,2729.68
2591,1675,2024-05-19,Cancelled,104009.6
2592,2326,2024-07-14,Cancelled,36370.96
2593,1730,2025-05-08,Processing,41156.29
2594,2600,2026-01-20,Delivered,180134.91
2595,4092,2025-12-06,Shipped,239497.57
2596,4901,2024-11-16,Cancelled,167762.66
2597,4192,2026-03-14,Shipped,161801.38
2598,3393,2024-11-18,Cancelled,227615.4
2599,4391,2025-10-29,Delivered,453801.63
2600,3892,2025-05-16,Delivered,458521.8
2601,1156,2025-05-20,Shipped,126989.29
2602,184,2024-03-25,Shipped,104850.68
2603,3157,2026-01-21,Shipped,276835.32
2604,2145,2024-09-26,Cancelled,66828.54
2605,4078,2025-03-19,Cancelled,23613.17
2606,3656,2025-10-06,Cancelled,101522.1
2607,2870,2025-12-19,Shipped,187962
2608,774,2025-12-10,Processing,10232.96
2609,4093,2025-11-25,Shipped,181992.58
2610,1023,2025-11-20,Cancelled,289151.89
2611,2193,2025-08-28,Delivered,112283.35
2612,2457,2024-05-15,Processing,11695.12
2613,1331,2025-05-16,Processing,410585.85
2614,4778,2026-03-20,Cancelled,210342.44
2615,4323,2024-02-17,Delivered,8009
2616,521,2025-12-13,Processing,147090.6
2617,671,2024-07-24,Delivered,3516.03
2618,1997,2024-06-08,Processing,151674.91
2619,1885,2024-03-05,Cancelled,438757.15
2620,824,2025-03-11,Processing,123117.45
2621,4022,2024-07-31,Cancelled,188235.18
2622,1200,2026-01-15,Delivered,103939.01
2623,3593,2024-08-11,Cancelled,230669.05
2624,2656,2026-05-30,Cancelled,347902.1
2625,860,2025-03-11,Processing,114283.45
2626,1074,2025-08-13,Delivered,109690.96
2627,1617,2025-11-10,Delivered,14835.44
2628,3340,2024-10-01,Shipped,280158.29
2629,1993,2024-04-14,Processing,360854.56
2630,4852,2026-03-11,Delivered,220179.93
2631,4190,2024-10-01,Cancelled,46644.31
2632,4176,2024-02-04,Delivered,153178.13
2633,446,2024-05-15,Cancelled,52891.95
2634,2846,2026-01-12,Processing,146090.02
2635,2541,2025-11-07,Cancelled,83473.19
2636,2357,2026-05-23,Cancelled,65170.8
2637,4815,2026-04-23,Shipped,134602.54
2638,1872,2025-10-22,Cancelled,93175.56
2639,3167,2024-09-18,Shipped,87785.82
2640,1360,2025-12-24,Processing,27581.29
2641,4327,2024-12-06,Processing,11270.01
2642,375,2025-05-04,Shipped,328584
2643,1072,2024-12-07,Cancelled,174087.15
2644,3048,2024-01-20,Cancelled,86325.1
2645,4065,2025-02-03,Delivered,230290.88
2646,1969,2026-05-04,Delivered,16648.74
2647,1842,2024-05-21,Shipped,37745.84
2648,2751,2024-11-07,Processing,448379.71
2649,1701,2026-03-01,Shipped,45293.57
2650,3171,2025-10-05,Cancelled,98835.75
2651,1370,2024-12-26,Shipped,86457.77
2652,4454,2024-10-24,Processing,276415.59
2653,733,2026-03-21,Shipped,7533.75
2654,779,2024-03-14,Delivered,260528.88
2655,4917,2024-03-19,Processing,30544.59
2656,4192,2024-09-03,Delivered,138265.37
2657,4654,2026-04-28,Processing,53912.47
2658,1286,2025-06-20,Delivered,251751.79
2659,573,2025-09-15,Cancelled,258115.48
2660,1614,2025-06-30,Delivered,92341.72
2661,2293,2026-04-01,Cancelled,65220.03
2662,1181,2026-05-11,Cancelled,16190.59
2663,1392,2025-10-26,Shipped,18273.65
2664,3516,2025-01-12,Delivered,56267.74
2665,4340,2024-02-10,Processing,113094.51
2666,557,2025-09-18,Shipped,140123.46
2667,1878,2024-07-29,Processing,40548.36
2668,2373,2025-04-18,Processing,185077.8
2669,1937,2025-01-30,Shipped,191148.24
2670,1006,2025-01-25,Processing,180735.55
2671,58,2025-05-21,Cancelled,111720.59
2672,362,2026-05-21,Shipped,56171.15
2673,3755,2025-06-18,Shipped,36625.32
2674,4734,2024-10-18,Delivered,255924.89
2675,1927,2025-02-24,Shipped,119886.7
2676,1357,2024-04-30,Shipped,129537.1
2677,2545,2026-03-12,Shipped,81146
2678,293,2024-05-12,Cancelled,28631.08
2679,3149,2025-07-02,Processing,162115.47
2680,4086,2025-02-27,Processing,149046.23
2681,2245,2024-11-30,Cancelled,341885.11
2682,4467,2026-01-12,Cancelled,98921.16
2683,560,2025-04-02,Shipped,430479.55
2684,4676,2025-06-24,Shipped,25631.97
2685,4605,2025-04-04,Shipped,33388.8
2686,1151,2024-09-12,Delivered,287554.32
2687,2180,2025-05-18,Shipped,251826.96
2688,154,2025-10-10,Processing,335462.64
2689,716,2024-11-03,Processing,164964.68
2690,4885,2025-03-23,Cancelled,124014.89
2691,2279,2024-05-25,Cancelled,130261.83
2692,748,2024-08-04,Delivered,28984.55
2693,1408,2025-03-23,Processing,192663.46
2694,2725,2024-07-09,Processing,10949.58
2695,52,2024-05-19,Processing,30236.3
2696,4400,2025-03-16,Cancelled,26126.26
2697,4286,2025-08-30,Cancelled,141572.98
2698,1693,2025-11-17,Shipped,54240.6
2699,3514,2025-12-02,Processing,93901.2
2700,1228,2025-06-05,Processing,200767.66
2701,2863,2024-01-01,Processing,194411.16
2702,2614,2025-06-29,Cancelled,255810.78
2703,3407,2025-02-03,Shipped,34194.24
2704,4057,2024-05-26,Processing,195224.74
2705,1050,2025-10-24,Processing,187405.31
2706,1694,2026-03-19,Cancelled,146987.31
2707,1274,2025-04-24,Delivered,95533.19
2708,916,2024-10-17,Processing,273736.69
2709,3002,2026-04-30,Processing,318093.5
2710,1229,2024-10-26,Processing,158884.43
2711,2943,2024-01-14,Shipped,41292.17
2712,2337,2024-07-05,Cancelled,65880.68
2713,908,2025-04-08,Delivered,188947.19
2714,3967,2024-10-10,Shipped,1792.9
2715,648,2025-05-08,Delivered,127114.29
2716,2977,2024-12-28,Cancelled,139700.2
2717,954,2026-01-03,Processing,110976.25
2718,1745,2026-02-16,Cancelled,7353.71
2719,3971,2024-07-05,Delivered,160118.89
2720,1339,2025-09-30,Delivered,30362.9
2721,4541,2025-08-11,Shipped,289481.56
2722,3390,2025-03-28,Delivered,46447.64
2723,539,2026-04-15,Cancelled,75465.92
2724,363,2024-04-27,Cancelled,197416.47
2725,899,2025-04-27,Delivered,148810.62
2726,1205,2026-03-26,Shipped,88711.34
2727,2284,2025-05-16,Processing,33719.95
2728,3452,2025-01-03,Delivered,229668.12
2729,3310,2025-04-29,Shipped,105648.18
2730,4548,2025-03-28,Shipped,17837.25
2731,1222,2025-03-04,Cancelled,54745.23
2732,4797,2024-08-02,Cancelled,155230.69
2733,1242,2025-01-02,Cancelled,206505.66
2734,644,2025-07-19,Cancelled,169690.56
2735,4661,2025-10-29,Cancelled,97690.05
2736,4454,2024-06-12,Shipped,373416.19
2737,2742,2025-02-01,Processing,94726.93
2738,4846,2024-02-06,Shipped,163662.5
2739,3622,2025-04-04,Shipped,166239.63
2740,2902,2025-02-13,Delivered,326494.18
2741,876,2025-02-28,Shipped,48836.15
2742,2338,2024-11-21,Shipped,73472.53
2743,3283,2026-02-11,Processing,78796.7
2744,347,2025-10-04,Processing,333200.51
2745,710,2024-03-06,Shipped,167696.29
2746,85,2025-12-25,Delivered,57551.84
2747,1607,2025-08-21,Processing,349520.77
2748,2015,2025-03-22,Processing,307052.01
2749,4733,2025-10-26,Delivered,39863
2750,2759,2024-05-07,Processing,70423.12
2751,3535,2026-01-26,Delivered,252951.36
2752,403,2025-07-08,Shipped,217247.45
2753,1159,2024-08-13,Processing,178701.04
2754,3415,2024-03-29,Shipped,42638.32
2755,293,2024-01-01,Shipped,156094.55
2756,3660,2025-08-31,Cancelled,5320.44
2757,4303,2024-08-29,Shipped,245333.45
2758,4162,2024-05-23,Shipped,241353.79
2759,2422,2025-09-20,Shipped,14015.99
2760,3550,2024-06-16,Processing,130148.9
2761,1335,2024-04-11,Processing,170399.8
2762,4742,2024-06-04,Shipped,549457.15
2763,3276,2025-02-15,Cancelled,91482.33
2764,381,2026-01-30,Delivered,33183.52
2765,1808,2025-08-06,Delivered,139531.76
2766,550,2025-06-23,Delivered,403805.59
2767,3054,2025-08-30,Cancelled,338518.73
2768,637,2024-07-30,Shipped,280101.32
2769,586,2024-12-14,Processing,158403.13
2770,2199,2025-12-01,Shipped,91749.04
2771,773,2025-06-18,Delivered,155076.98
