s.no,shipping_id,order_id,shipping_date,delivery_date,shipping_cost,courier_name
,1480,1480,12-01-2026,19-01-2026,59.1,Ekart
,1481,1481,12-05-2024,15-05-2024,191.3,Ekart
,1482,1482,11-03-2026,13-03-2026,66.66,Ekart
,1483,1483,16-05-2026,21-05-2026,218.88,Delhivery
,1484,1484,06-04-2026,13-04-2026,91.36,Delhivery
,1485,1485,14-01-2024,19-01-2024,143.43,Blue Dart
,1486,1486,03-09-2025,10-09-2025,282.56,Delhivery
,1487,1487,13-01-2025,20-01-2025,62.75,Delhivery
,1488,1488,09-06-2024,15-06-2024,158.71,DTDC
,1489,1489,31-03-2024,04-04-2024,62.01,Blue Dart
,1490,1490,13-02-2025,19-02-2025,285.23,Delhivery
,1491,1491,13-01-2024,16-01-2024,154.55,Delhivery
,1492,1492,30-05-2026,04-06-2026,237.12,Delhivery
,1493,1493,19-11-2025,26-11-2025,158.1,Delhivery
,1494,1494,07-03-2024,14-03-2024,289.26,Ekart
,1495,1495,17-12-2025,24-12-2025,276.11,Delhivery
,1496,1496,25-09-2024,01-10-2024,108.56,Ekart
,1497,1497,09-05-2025,12-05-2025,278.11,DTDC
,1498,1498,20-03-2026,23-03-2026,105.45,Ekart
,1499,1499,02-10-2025,05-10-2025,112.09,DTDC
,1500,1500,29-10-2025,02-11-2025,76.44,Blue Dart
,1501,1501,02-05-2024,09-05-2024,274.6,Delhivery
,1502,1502,26-04-2024,28-04-2024,60.65,Ekart
,1503,1503,12-01-2025,15-01-2025,249.73,Blue Dart
,1504,1504,01-05-2025,07-05-2025,123.85,Ekart
,1505,1505,20-11-2024,24-11-2024,178.45,Delhivery
,1506,1506,08-04-2026,15-04-2026,78.52,Ekart
,1507,1507,11-01-2024,15-01-2024,122.95,Blue Dart
,1508,1508,28-02-2025,04-03-2025,161.41,Blue Dart
,1509,1509,07-02-2024,10-02-2024,142.17,Ekart
,1510,1510,11-02-2025,16-02-2025,78.58,Blue Dart
,1511,1511,21-04-2024,25-04-2024,221.4,DTDC
,1512,1512,27-04-2025,29-04-2025,264.84,Ekart
,1513,1513,29-12-2024,01-01-2025,118.98,Delhivery
,1514,1514,19-03-2026,21-03-2026,43.18,Delhivery
,1515,1515,23-04-2025,25-04-2025,182.34,Blue Dart
,1516,1516,08-11-2024,14-11-2024,268.53,Delhivery
,1517,1517,04-04-2024,07-04-2024,56.85,Delhivery
,1518,1518,14-05-2026,19-05-2026,160.18,Delhivery
,1519,1519,31-01-2026,07-02-2026,43.68,Delhivery
,1520,1520,24-01-2024,27-01-2024,236.8,Delhivery
,1521,1521,26-05-2025,28-05-2025,78.19,Blue Dart
,1522,1522,02-04-2024,06-04-2024,246.8,Blue Dart
,1523,1523,25-07-2024,28-07-2024,145.4,Ekart
,1524,1524,11-06-2024,13-06-2024,76.15,DTDC
,1525,1525,06-07-2025,08-07-2025,212.53,Ekart
,1526,1526,17-05-2025,24-05-2025,259.18,DTDC
,1527,1527,05-11-2025,12-11-2025,51.66,DTDC
,1528,1528,24-08-2024,31-08-2024,232.85,Ekart
,1529,1529,21-05-2026,25-05-2026,198.69,DTDC
,1530,1530,16-04-2025,21-04-2025,289.92,DTDC
,1531,1531,09-04-2024,14-04-2024,65.18,Delhivery
,1532,1532,17-02-2026,20-02-2026,205.57,Delhivery
,1533,1533,01-06-2025,07-06-2025,56.54,Ekart
,1534,1534,18-08-2025,24-08-2025,160.05,Delhivery
,1535,1535,23-12-2024,27-12-2024,151.56,Ekart
,1536,1536,24-05-2025,28-05-2025,92.95,Blue Dart
,1537,1537,07-05-2026,14-05-2026,249.66,Ekart
,1538,1538,27-11-2024,01-12-2024,199.21,Delhivery
,1539,1539,25-01-2025,27-01-2025,127.93,Ekart
,1540,1540,01-06-2025,07-06-2025,237.44,DTDC
,1541,1541,15-09-2024,20-09-2024,201.49,DTDC
,1542,1542,26-02-2025,03-03-2025,165.82,Ekart
,1543,1543,02-06-2025,05-06-2025,129.74,Blue Dart
,1544,1544,31-07-2025,02-08-2025,149.64,DTDC
,1545,1545,22-09-2025,27-09-2025,98.35,Delhivery
,1546,1546,05-03-2026,12-03-2026,244.28,Blue Dart
,1547,1547,10-12-2025,13-12-2025,230.69,Delhivery
,1548,1548,10-12-2024,16-12-2024,288.44,Delhivery
,1549,1549,29-02-2024,02-03-2024,140.11,Ekart
,1550,1550,29-09-2024,06-10-2024,133.18,Blue Dart
,1551,1551,02-10-2025,04-10-2025,228.87,Blue Dart
,1552,1552,05-08-2024,09-08-2024,87.54,DTDC
,1553,1553,18-02-2024,24-02-2024,166.05,Blue Dart
,1554,1554,30-04-2024,05-05-2024,124.14,Delhivery
,1555,1555,14-03-2025,21-03-2025,78.76,Delhivery
,1556,1556,02-07-2024,06-07-2024,194.13,Blue Dart
,1557,1557,19-12-2025,21-12-2025,164.3,Blue Dart
,1558,1558,06-08-2024,11-08-2024,100.92,DTDC
,1559,1559,09-09-2024,15-09-2024,106.98,Delhivery
,1560,1560,29-09-2025,05-10-2025,254.37,Blue Dart
,1561,1561,31-10-2024,06-11-2024,282.11,Ekart
,1562,1562,05-04-2025,12-04-2025,65.1,Ekart
,1563,1563,09-02-2024,12-02-2024,82.12,Blue Dart
,1564,1564,18-12-2024,20-12-2024,139.38,Delhivery
,1565,1565,07-06-2025,09-06-2025,112.02,Blue Dart
,1566,1566,18-07-2025,21-07-2025,125.6,DTDC
,1567,1567,09-12-2024,14-12-2024,234.49,Ekart
,1568,1568,31-12-2025,04-01-2026,252.82,Ekart
,1569,1569,13-06-2024,16-06-2024,158.83,Delhivery
,1570,1570,28-02-2024,02-03-2024,113.5,Delhivery
,1571,1571,02-12-2024,05-12-2024,73.37,Blue Dart
,1572,1572,11-07-2025,17-07-2025,143.1,Ekart
,1573,1573,08-03-2026,11-03-2026,55.31,Blue Dart
,1574,1574,05-04-2026,09-04-2026,219,Blue Dart
,1575,1575,01-02-2025,06-02-2025,223.86,Delhivery
,1576,1576,29-07-2024,03-08-2024,188.65,Blue Dart
,1577,1577,27-09-2025,01-10-2025,271.41,Blue Dart
,1578,1578,14-02-2025,19-02-2025,175.4,Delhivery
,1579,1579,15-07-2025,19-07-2025,163.54,DTDC
,1580,1580,12-04-2024,16-04-2024,257.92,Delhivery
,1581,1581,29-08-2024,01-09-2024,160.49,DTDC
,1582,1582,17-01-2025,22-01-2025,197.68,Delhivery
,1583,1583,01-05-2024,07-05-2024,129.52,Ekart
,1584,1584,13-06-2025,17-06-2025,83.98,DTDC
,1585,1585,12-04-2024,17-04-2024,210.25,DTDC
,1586,1586,18-01-2025,22-01-2025,52.75,Ekart
,1587,1587,07-03-2025,10-03-2025,253.2,Ekart
,1588,1588,25-10-2025,31-10-2025,235.11,DTDC
,1589,1589,16-09-2024,18-09-2024,107.78,Delhivery
,1590,1590,14-03-2026,17-03-2026,119.05,DTDC
,1591,1591,09-05-2025,13-05-2025,208.09,Ekart
,1592,1592,20-11-2024,26-11-2024,99.91,Delhivery
,1593,1593,10-04-2025,12-04-2025,240.15,Blue Dart
,1594,1594,10-07-2024,12-07-2024,276.23,Ekart
,1595,1595,10-01-2025,16-01-2025,286.41,Blue Dart
,1596,1596,01-08-2025,06-08-2025,155.38,Ekart
,1597,1597,30-10-2024,06-11-2024,130.61,DTDC
,1598,1598,12-10-2025,18-10-2025,132.1,DTDC
,1599,1599,26-06-2025,02-07-2025,180.65,DTDC
,1600,1600,08-10-2024,14-10-2024,285.9,Blue Dart
,1601,1601,27-04-2024,01-05-2024,74.21,Delhivery
,1602,1602,31-12-2024,05-01-2025,217.71,Blue Dart
,1603,1603,10-02-2025,13-02-2025,78.46,DTDC
,1604,1604,26-04-2025,29-04-2025,220.43,DTDC
,1605,1605,13-08-2024,19-08-2024,150.56,Ekart
,1606,1606,16-03-2026,18-03-2026,47.54,Delhivery
,1607,1607,27-07-2024,30-07-2024,193.99,Blue Dart
,1608,1608,12-05-2025,18-05-2025,60.87,DTDC
,1609,1609,06-09-2024,13-09-2024,202.46,Ekart
,1610,1610,21-04-2026,23-04-2026,100.46,Delhivery
,1611,1611,08-03-2024,15-03-2024,123.83,DTDC
,1612,1612,30-01-2026,04-02-2026,140.19,Ekart
,1613,1613,20-07-2025,23-07-2025,54.46,Ekart
,1614,1614,29-01-2024,03-02-2024,204.47,DTDC
,1615,1615,15-07-2025,20-07-2025,287.36,DTDC
,1616,1616,14-08-2025,20-08-2025,85.59,Delhivery
,1617,1617,22-09-2024,24-09-2024,67.64,Ekart
,1618,1618,30-06-2024,05-07-2024,273.21,Ekart
,1619,1619,05-09-2024,09-09-2024,131.21,Delhivery
,1620,1620,19-02-2024,24-02-2024,292.18,Ekart
,1621,1621,13-06-2024,20-06-2024,91.75,Ekart
,1622,1622,31-05-2026,06-06-2026,248.65,DTDC
,1623,1623,23-03-2026,27-03-2026,52.96,DTDC
,1624,1624,01-03-2026,03-03-2026,292.62,DTDC
,1625,1625,04-02-2024,07-02-2024,209.87,Delhivery
,1626,1626,10-07-2025,15-07-2025,53.27,Ekart
,1627,1627,02-02-2024,05-02-2024,165.56,DTDC
,1628,1628,26-02-2026,28-02-2026,224.21,Blue Dart
,1629,1629,26-10-2025,01-11-2025,163.4,Blue Dart
,1630,1630,03-05-2025,10-05-2025,43.64,Blue Dart
,1631,1631,28-08-2024,31-08-2024,203.36,Delhivery
,1632,1632,05-04-2026,11-04-2026,222.15,DTDC
,1633,1633,08-04-2025,13-04-2025,248.96,Ekart
,1634,1634,04-09-2025,07-09-2025,209.64,Blue Dart
,1635,1635,25-09-2025,02-10-2025,222.52,Delhivery
,1636,1636,28-03-2024,03-04-2024,62.43,Ekart
,1637,1637,28-01-2025,31-01-2025,176.49,Ekart
,1638,1638,14-01-2024,17-01-2024,107.97,Ekart
,1639,1639,28-04-2026,30-04-2026,157.18,Delhivery
,1640,1640,30-10-2025,02-11-2025,210.15,Blue Dart
,1641,1641,03-09-2024,10-09-2024,256.43,DTDC
,1642,1642,22-03-2024,27-03-2024,294.98,Ekart
,1643,1643,28-03-2025,30-03-2025,224.76,Ekart
,1644,1644,27-05-2025,31-05-2025,141.38,DTDC
,1645,1645,05-06-2024,09-06-2024,171.13,Blue Dart
,1646,1646,26-11-2025,28-11-2025,291.08,Ekart
,1647,1647,11-08-2024,14-08-2024,268.72,DTDC
,1648,1648,30-01-2024,01-02-2024,63.04,Delhivery
,1649,1649,16-11-2024,18-11-2024,59.67,Delhivery
,1650,1650,21-02-2024,25-02-2024,83.96,Delhivery
,1651,1651,26-07-2025,01-08-2025,148.08,Ekart
,1652,1652,16-12-2025,18-12-2025,139.05,DTDC
,1653,1653,06-03-2025,10-03-2025,152.81,DTDC
,1654,1654,10-02-2025,12-02-2025,172.92,Delhivery
,1655,1655,19-11-2024,26-11-2024,220.7,Blue Dart
,1656,1656,23-11-2025,26-11-2025,181.98,DTDC
,1657,1657,16-01-2025,22-01-2025,198.77,Delhivery
,1658,1658,08-12-2024,14-12-2024,247.58,Ekart
,1659,1659,28-09-2024,04-10-2024,104.86,DTDC
,1660,1660,10-03-2026,17-03-2026,72.08,Ekart
,1661,1661,31-05-2026,02-06-2026,289.22,Delhivery
,1662,1662,04-05-2024,07-05-2024,221.87,Ekart
,1663,1663,08-03-2025,12-03-2025,63.22,Delhivery
,1664,1664,10-10-2024,16-10-2024,266.94,Blue Dart
,1665,1665,22-01-2025,29-01-2025,83.57,Blue Dart
,1666,1666,25-05-2024,01-06-2024,277.17,Blue Dart
,1667,1667,09-01-2025,12-01-2025,74.8,DTDC
,1668,1668,29-10-2025,02-11-2025,225.38,Ekart
,1669,1669,11-07-2025,16-07-2025,60.92,Delhivery
,1670,1670,30-12-2025,01-01-2026,293.08,Ekart
,1671,1671,02-04-2025,06-04-2025,234.95,Ekart
,1672,1672,20-07-2024,22-07-2024,285.88,Delhivery
,1673,1673,12-06-2025,16-06-2025,130.2,Ekart
,1674,1674,29-05-2025,01-06-2025,159.2,Delhivery
,1675,1675,13-07-2025,16-07-2025,225.92,Delhivery
,1676,1676,21-03-2024,27-03-2024,245.21,Ekart
,1677,1677,23-09-2025,28-09-2025,47.71,Blue Dart
,1678,1678,30-04-2024,07-05-2024,177.82,Delhivery
,1679,1679,08-02-2026,12-02-2026,41.07,Blue Dart
,1680,1680,25-04-2026,01-05-2026,256.04,Blue Dart
,1681,1681,18-12-2025,21-12-2025,279.81,Blue Dart
,1682,1682,26-10-2025,29-10-2025,115.43,Ekart
,1683,1683,12-05-2025,17-05-2025,246.37,DTDC
,1684,1684,25-12-2025,30-12-2025,114.54,Blue Dart
,1685,1685,17-11-2025,20-11-2025,233.72,DTDC
,1686,1686,02-02-2025,08-02-2025,184.48,Delhivery
,1687,1687,15-01-2025,18-01-2025,122.03,Ekart
,1688,1688,16-08-2024,21-08-2024,129.59,Ekart
,1689,1689,05-09-2025,09-09-2025,125.84,Delhivery
,1690,1690,21-12-2025,28-12-2025,273.16,Delhivery
,1691,1691,17-12-2024,23-12-2024,49.34,DTDC
,1692,1692,30-07-2025,02-08-2025,202.96,DTDC
,1693,1693,28-02-2026,02-03-2026,138.93,Ekart
,1694,1694,25-02-2025,03-03-2025,150.09,Blue Dart
,1695,1695,06-07-2024,12-07-2024,252.2,Ekart
,1696,1696,02-05-2025,05-05-2025,272.35,Ekart
,1697,1697,22-10-2025,26-10-2025,259.58,Delhivery
,1698,1698,14-02-2024,17-02-2024,284.96,Blue Dart
,1699,1699,15-10-2024,20-10-2024,258.48,Ekart
,1700,1700,14-01-2025,21-01-2025,181.08,Blue Dart
,1701,1701,25-05-2026,29-05-2026,161.63,Ekart
,1702,1702,22-08-2025,28-08-2025,177.63,Blue Dart
,1703,1703,03-08-2024,08-08-2024,228.74,Blue Dart
,1704,1704,22-01-2024,27-01-2024,138.79,Delhivery
,1705,1705,24-09-2025,30-09-2025,40.47,Blue Dart
,1706,1706,28-02-2026,04-03-2026,83.04,Blue Dart
,1707,1707,31-07-2025,02-08-2025,102.6,Blue Dart
,1708,1708,11-09-2024,13-09-2024,293.08,Ekart
,1709,1709,29-02-2024,02-03-2024,181.37,Blue Dart
,1710,1710,16-11-2024,22-11-2024,101.37,Delhivery
,1711,1711,27-05-2026,29-05-2026,40.02,Delhivery
,1712,1712,09-01-2025,12-01-2025,88.43,Ekart
,1713,1713,19-07-2025,22-07-2025,120.71,Blue Dart
,1714,1714,18-10-2025,23-10-2025,153.38,Ekart
,1715,1715,26-03-2026,29-03-2026,258.71,Blue Dart
,1716,1716,24-10-2024,29-10-2024,125.47,Blue Dart
,1717,1717,08-01-2026,15-01-2026,247.4,DTDC
,1718,1718,29-11-2024,04-12-2024,54.94,Blue Dart
,1719,1719,28-03-2024,02-04-2024,146.37,DTDC
,1720,1720,23-07-2025,29-07-2025,101.72,DTDC
,1721,1721,01-03-2026,06-03-2026,167.83,Ekart
,1722,1722,26-06-2025,30-06-2025,85.01,Ekart
,1723,1723,15-09-2024,20-09-2024,87.56,Blue Dart
,1724,1724,09-06-2024,14-06-2024,89.81,Ekart
,1725,1725,25-04-2025,29-04-2025,150.74,Blue Dart
,1726,1726,02-02-2026,06-02-2026,129.42,DTDC
,1727,1727,02-12-2025,06-12-2025,44.61,Blue Dart
,1728,1728,20-06-2024,24-06-2024,272.74,Delhivery
,1729,1729,17-02-2025,23-02-2025,230.12,Blue Dart
,1730,1730,19-09-2025,24-09-2025,248.71,Blue Dart
,1731,1731,09-03-2025,14-03-2025,171.6,Ekart
,1732,1732,17-02-2026,20-02-2026,210.73,Delhivery
,1733,1733,21-10-2025,28-10-2025,272.92,DTDC
,1734,1734,02-01-2026,09-01-2026,65.65,Ekart
,1735,1735,26-04-2024,03-05-2024,238.3,Blue Dart
,1736,1736,09-07-2025,16-07-2025,198.13,Ekart
,1737,1737,13-10-2025,16-10-2025,121.75,Blue Dart
,1738,1738,09-02-2025,11-02-2025,142.38,DTDC
,1739,1739,05-02-2024,09-02-2024,130.15,Blue Dart
,1740,1740,11-09-2024,14-09-2024,100.46,Blue Dart
,1741,1741,05-04-2026,10-04-2026,60.83,DTDC
,1742,1742,05-07-2024,09-07-2024,50.49,DTDC
,1743,1743,20-01-2024,26-01-2024,183.99,Blue Dart
,1744,1744,17-04-2026,24-04-2026,83.1,Blue Dart
,1745,1745,29-09-2025,01-10-2025,80.59,Ekart
,1746,1746,06-01-2025,12-01-2025,233.61,DTDC
,1747,1747,10-01-2026,15-01-2026,91.08,DTDC
,1748,1748,03-05-2025,09-05-2025,160.35,Blue Dart
,1749,1749,22-07-2024,26-07-2024,268.18,Delhivery
,1750,1750,24-09-2025,28-09-2025,64.34,Ekart
,1751,1751,25-08-2024,30-08-2024,149.83,Delhivery
,1752,1752,03-07-2024,05-07-2024,128.94,DTDC
,1753,1753,05-02-2024,07-02-2024,195.74,DTDC
,1754,1754,10-08-2024,15-08-2024,81.29,Ekart
,1755,1755,21-08-2025,24-08-2025,209.36,DTDC
,1756,1756,19-02-2024,24-02-2024,107.06,Ekart
,1757,1757,13-08-2025,20-08-2025,196.59,Ekart
,1758,1758,21-05-2024,24-05-2024,125.77,DTDC
,1759,1759,10-12-2024,13-12-2024,177.53,Blue Dart
,1760,1760,10-06-2024,16-06-2024,146.24,Delhivery
,1761,1761,02-08-2025,05-08-2025,215.24,DTDC
,1762,1762,10-03-2024,14-03-2024,296.73,Ekart
,1763,1763,21-03-2025,24-03-2025,229.46,Delhivery
,1764,1764,18-08-2025,23-08-2025,244.03,DTDC
,1765,1765,08-09-2024,10-09-2024,72.46,Ekart
,1766,1766,22-10-2025,25-10-2025,200.07,DTDC
,1767,1767,09-08-2024,11-08-2024,103.78,Blue Dart
,1768,1768,20-04-2025,22-04-2025,188.2,Blue Dart
,1769,1769,28-05-2025,03-06-2025,57.18,Blue Dart
,1770,1770,09-12-2025,14-12-2025,145.85,Blue Dart
,1771,1771,03-06-2025,08-06-2025,114.87,Blue Dart
,1772,1772,07-06-2025,11-06-2025,227.45,Delhivery
,1773,1773,26-03-2025,01-04-2025,187.92,Blue Dart
,1774,1774,10-01-2026,16-01-2026,49.76,DTDC
,1775,1775,22-02-2025,26-02-2025,106.34,Ekart
,1776,1776,06-09-2025,13-09-2025,90.19,DTDC
,1777,1777,02-04-2026,09-04-2026,188.16,DTDC
,1778,1778,04-05-2026,08-05-2026,217.06,Delhivery
,1779,1779,04-03-2026,07-03-2026,289.26,Delhivery
,1780,1780,26-07-2024,01-08-2024,238.05,DTDC
,1781,1781,28-10-2024,04-11-2024,282.54,Delhivery
,1782,1782,20-09-2025,24-09-2025,70.13,Blue Dart
,1783,1783,07-04-2025,14-04-2025,241.07,DTDC
,1784,1784,13-06-2024,17-06-2024,285.89,DTDC
,1785,1785,18-04-2026,20-04-2026,287.08,Ekart
,1786,1786,11-05-2024,14-05-2024,40.41,Blue Dart
,1787,1787,31-07-2025,05-08-2025,76.91,DTDC
,1788,1788,14-06-2024,18-06-2024,154.2,Blue Dart
,1789,1789,21-01-2026,25-01-2026,246.67,Blue Dart
,1790,1790,26-10-2025,02-11-2025,274.37,Ekart
,1791,1791,12-05-2024,16-05-2024,110.07,Delhivery
,1792,1792,25-08-2025,30-08-2025,257.29,Delhivery
,1793,1793,05-11-2025,09-11-2025,103.55,Ekart
,1794,1794,12-03-2026,16-03-2026,172.47,Blue Dart
,1795,1795,23-05-2024,25-05-2024,172.21,Ekart
,1796,1796,12-03-2026,17-03-2026,288.09,Blue Dart
,1797,1797,07-01-2024,10-01-2024,62.64,Delhivery
,1798,1798,09-10-2025,11-10-2025,134.16,Ekart
,1799,1799,14-02-2025,20-02-2025,168.2,Ekart
,1800,1800,18-03-2026,22-03-2026,73.07,Blue Dart
,1801,1801,17-11-2025,22-11-2025,50.86,DTDC
,1802,1802,26-01-2025,28-01-2025,105.21,Blue Dart
,1803,1803,01-11-2024,06-11-2024,190.72,Ekart
,1804,1804,18-11-2024,22-11-2024,255.66,Delhivery
,1805,1805,25-06-2024,28-06-2024,113.96,Delhivery
,1806,1806,28-01-2025,04-02-2025,182.7,Blue Dart
,1807,1807,01-08-2025,07-08-2025,80.1,DTDC
,1808,1808,24-04-2026,28-04-2026,132.64,Delhivery
,1809,1809,14-06-2025,18-06-2025,177.98,DTDC
,1810,1810,27-08-2025,01-09-2025,283.77,DTDC
,1811,1811,30-05-2025,02-06-2025,95.55,Delhivery
,1812,1812,02-03-2025,05-03-2025,273.72,DTDC
,1813,1813,05-01-2026,10-01-2026,202.97,Blue Dart
,1814,1814,27-09-2025,04-10-2025,92.15,DTDC
,1815,1815,15-06-2024,19-06-2024,255.48,Blue Dart
,1816,1816,06-10-2025,11-10-2025,173.59,Blue Dart
,1817,1817,02-01-2024,04-01-2024,239.5,Ekart
,1818,1818,27-12-2024,01-01-2025,223.12,Delhivery
,1819,1819,21-03-2025,24-03-2025,245.67,Ekart
,1820,1820,07-10-2025,14-10-2025,77.29,Delhivery
,1821,1821,05-10-2024,11-10-2024,283.85,Ekart
,1822,1822,03-06-2024,06-06-2024,243.06,Blue Dart
,1823,1823,31-01-2026,07-02-2026,87.31,Blue Dart
,1824,1824,18-08-2024,24-08-2024,154.11,Blue Dart
,1825,1825,05-04-2024,08-04-2024,188.63,Delhivery
,1826,1826,18-01-2025,22-01-2025,194.4,Blue Dart
,1827,1827,02-07-2024,07-07-2024,215.74,Blue Dart
,1828,1828,16-05-2025,21-05-2025,130.03,Ekart
,1829,1829,12-11-2024,18-11-2024,52.78,Delhivery
,1830,1830,05-09-2024,10-09-2024,293.71,Ekart
,1831,1831,15-05-2026,19-05-2026,244.51,Blue Dart
,1832,1832,24-05-2026,29-05-2026,284.43,Ekart
,1833,1833,23-08-2024,26-08-2024,194.7,Blue Dart
,1834,1834,01-06-2024,07-06-2024,207.83,Delhivery
,1835,1835,24-11-2025,30-11-2025,287.61,Delhivery
,1836,1836,05-06-2024,10-06-2024,118.53,Blue Dart
,1837,1837,05-01-2024,09-01-2024,246.29,DTDC
,1838,1838,13-08-2025,16-08-2025,56.88,Ekart
,1839,1839,11-04-2025,17-04-2025,140.26,Ekart
,1840,1840,29-11-2025,01-12-2025,207.08,Blue Dart
,1841,1841,01-05-2024,04-05-2024,296.27,Blue Dart
,1842,1842,24-01-2024,30-01-2024,121.29,Blue Dart
,1843,1843,27-03-2025,02-04-2025,143.59,Blue Dart
,1844,1844,17-11-2025,23-11-2025,237.17,DTDC
,1845,1845,29-05-2025,04-06-2025,113.4,DTDC
,1846,1846,09-07-2025,15-07-2025,93.52,DTDC
,1847,1847,07-07-2025,10-07-2025,184.22,DTDC
,1848,1848,27-12-2025,29-12-2025,43.49,Ekart
,1849,1849,09-11-2025,14-11-2025,58.62,Ekart
,1850,1850,24-07-2024,30-07-2024,278.55,Ekart
,1851,1851,18-05-2025,20-05-2025,202.76,DTDC
,1852,1852,18-10-2024,25-10-2024,92.69,Delhivery
,1853,1853,16-01-2025,18-01-2025,70.8,DTDC
,1854,1854,05-06-2024,09-06-2024,89.92,DTDC
,1855,1855,13-04-2024,16-04-2024,185.65,Ekart
,1856,1856,12-02-2024,19-02-2024,257.54,Ekart
,1857,1857,31-01-2024,04-02-2024,131.74,Delhivery
,1858,1858,02-03-2026,09-03-2026,159.26,DTDC
,1859,1859,02-10-2025,06-10-2025,149.9,Delhivery
,1860,1860,25-12-2025,30-12-2025,256.97,Delhivery
,1861,1861,28-06-2024,04-07-2024,145.93,Blue Dart
,1862,1862,12-05-2025,17-05-2025,234.24,Ekart
,1863,1863,01-01-2026,08-01-2026,295.12,DTDC
,1864,1864,12-06-2024,15-06-2024,44.99,Ekart
,1865,1865,03-11-2024,09-11-2024,161.44,DTDC
,1866,1866,26-08-2024,31-08-2024,269.35,Ekart
,1867,1867,02-04-2025,05-04-2025,227.75,DTDC
,1868,1868,19-03-2026,23-03-2026,180.11,Blue Dart
,1869,1869,16-05-2025,19-05-2025,265.26,DTDC
,1870,1870,11-06-2025,14-06-2025,210.4,Blue Dart
,1871,1871,27-11-2024,04-12-2024,155.03,Ekart
,1872,1872,02-11-2024,09-11-2024,41.45,Blue Dart
,1873,1873,20-01-2024,27-01-2024,101.01,Blue Dart
,1874,1874,21-12-2024,25-12-2024,95.51,Blue Dart
,1875,1875,31-12-2025,07-01-2026,125.08,Blue Dart
,1876,1876,24-10-2025,30-10-2025,98.24,Delhivery
,1877,1877,19-11-2024,22-11-2024,280.59,Blue Dart
,1878,1878,29-01-2026,03-02-2026,131.38,DTDC
,1879,1879,26-04-2025,01-05-2025,65.07,Ekart
,1880,1880,30-11-2024,07-12-2024,259.02,Delhivery
,1881,1881,31-05-2025,04-06-2025,160.95,Blue Dart
,1882,1882,06-01-2026,13-01-2026,91.45,Delhivery
,1883,1883,08-04-2026,14-04-2026,108.54,Delhivery
,1884,1884,16-01-2024,20-01-2024,157.86,Ekart
,1885,1885,10-04-2025,12-04-2025,200.03,Ekart
,1886,1886,08-06-2025,14-06-2025,183.26,DTDC
,1887,1887,22-04-2026,28-04-2026,91.33,Blue Dart
,1888,1888,24-09-2025,30-09-2025,168.81,DTDC
,1889,1889,03-03-2026,10-03-2026,64.25,Ekart
,1890,1890,11-06-2025,14-06-2025,140.61,Delhivery
,1891,1891,28-04-2024,02-05-2024,44.87,DTDC
,1892,1892,06-10-2024,11-10-2024,248.19,Delhivery
,1893,1893,22-10-2024,25-10-2024,166.39,Delhivery
,1894,1894,13-03-2025,17-03-2025,60.51,Blue Dart
,1895,1895,03-11-2024,07-11-2024,207.73,Delhivery
,1896,1896,24-12-2024,27-12-2024,248.51,Ekart
,1897,1897,25-02-2025,03-03-2025,54.36,Ekart
,1898,1898,14-10-2024,21-10-2024,97.72,Delhivery
,1899,1899,01-01-2026,06-01-2026,226.41,Blue Dart
,1900,1900,18-08-2025,25-08-2025,118.35,DTDC
,1901,1901,14-08-2024,17-08-2024,63.52,DTDC
,1902,1902,07-03-2024,11-03-2024,228.32,Blue Dart
,1903,1903,26-04-2026,02-05-2026,108.22,Blue Dart
,1904,1904,15-03-2024,21-03-2024,193.97,Delhivery
,1905,1905,09-06-2025,16-06-2025,202.52,Ekart
,1906,1906,30-04-2026,04-05-2026,239.95,DTDC
,1907,1907,01-12-2024,06-12-2024,188.24,DTDC
,1908,1908,27-03-2025,31-03-2025,102.06,Ekart
,1909,1909,13-11-2025,15-11-2025,289.58,DTDC
,1910,1910,30-03-2024,01-04-2024,86.41,Ekart
,1911,1911,17-02-2025,19-02-2025,194.04,Delhivery
,1912,1912,30-06-2024,04-07-2024,65.72,Ekart
,1913,1913,23-05-2026,28-05-2026,106.26,Ekart
,1914,1914,23-01-2026,26-01-2026,220.69,Ekart
,1915,1915,09-09-2025,12-09-2025,67.4,Ekart
,1916,1916,29-11-2025,01-12-2025,223.56,Ekart
,1917,1917,05-12-2025,08-12-2025,128.51,Blue Dart
,1918,1918,30-01-2026,06-02-2026,42.17,Delhivery
,1919,1919,01-11-2024,06-11-2024,178.91,DTDC
,1920,1920,10-11-2024,16-11-2024,44.8,Blue Dart
,1921,1921,02-05-2024,06-05-2024,194.81,DTDC
,1922,1922,26-01-2024,30-01-2024,164.66,Delhivery
,1923,1923,13-06-2025,17-06-2025,138.93,DTDC
,1924,1924,27-07-2025,29-07-2025,41.61,Delhivery
,1925,1925,15-05-2025,17-05-2025,72.66,Delhivery
,1926,1926,13-01-2025,20-01-2025,266.78,Ekart
,1927,1927,30-05-2026,01-06-2026,279.2,Ekart
,1928,1928,12-06-2024,15-06-2024,136.65,Blue Dart
,1929,1929,09-02-2025,12-02-2025,77,Ekart
,1930,1930,12-12-2025,17-12-2025,80.85,Blue Dart
,1931,1931,27-03-2024,29-03-2024,169.53,DTDC
,1932,1932,04-03-2026,06-03-2026,201.18,Ekart
